,high_price,low_price,open_price,close_price,average_price,volume,buy_volume,sell_volume,average_price_last_3h,average_price_last_1h,hour,dayahead
2023-08-15 02:00:00+02:00,97.3,92.84,95.8,96.0,95.35,107.5,97.2,11.9,95.35,,2,92.16
2023-08-15 03:00:00+02:00,94.79,79.62,79.62,94.5,93.47,112.0,102.7,9.3,93.42,,3,89.96
2023-08-15 04:00:00+02:00,97.01,89.15,92.0,97.01,93.48,49.3,41.5,14.2,93.98,,4,87.67
2023-08-15 05:00:00+02:00,104.11,84.12,84.12,104.11,99.98,166.4,158.6,7.8,100.59,,5,92.71
2023-08-15 06:00:00+02:00,122.68,113.2,119.55,122.19,119.21,372.7,334.2,38.5,119.55,,6,113.68
2023-08-15 07:00:00+02:00,146.3,117.1,136.8,117.1,137.1,437.2,356.5,81.1,138.52,,7,135.0
2023-08-15 08:00:00+02:00,131.63,110.64,110.64,113.5,125.29,423.6,344.5,83.8,119.81,,8,120.58
2023-08-15 09:00:00+02:00,105.79,91.95,99.16,103.75,99.45,275.0,219.6,56.2,100.54,,9,94.7
2023-08-15 10:00:00+02:00,98.84,76.0,78.82,90.1,89.84,375.7,90.3,286.9,90.59,,10,79.97
2023-08-15 11:00:00+02:00,96.53,55.0,79.27,96.53,87.93,417.4,163.4,256.0,88.44,,11,73.98
2023-08-15 12:00:00+02:00,98.76,55.0,75.16,92.1,85.0,363.9,102.8,269.7,88.33,,12,62.34
2023-08-15 13:00:00+02:00,94.42,38.69,38.69,91.71,64.44,436.2,118.6,320.8,84.62,,13,30.98
2023-08-15 14:00:00+02:00,100.75,27.4,28.9,87.6,61.74,291.0,68.8,222.2,87.15,,14,23.54
2023-08-15 15:00:00+02:00,150.0,55.0,55.52,150.0,84.62,185.0,105.6,105.7,95.4,,15,47.54
2023-08-15 16:00:00+02:00,106.99,55.0,74.8,84.01,89.72,292.2,182.1,110.6,85.89,,16,68.57
2023-08-15 17:00:00+02:00,123.0,55.0,99.8,119.92,106.59,102.0,65.8,36.8,105.15,,17,96.02
2023-08-15 18:00:00+02:00,126.35,110.26,114.83,124.99,117.73,163.6,97.3,67.4,117.43,,18,108.67
2023-08-15 19:00:00+02:00,141.27,127.0,131.23,127.0,132.82,242.8,145.1,97.7,132.65,,19,126.06
2023-08-15 20:00:00+02:00,164.12,130.0,145.48,133.9,143.35,260.8,139.4,122.1,137.45,,20,142.61
2023-08-15 21:00:00+02:00,151.51,130.0,137.15,130.3,139.55,104.8,64.1,44.1,133.61,,21,133.04
2023-08-15 22:00:00+02:00,134.9,119.0,128.56,123.8,126.39,130.5,105.6,24.9,121.72,,22,125.35
2023-08-15 23:00:00+02:00,118.99,102.79,118.22,104.98,108.72,174.4,149.3,25.1,105.92,,23,103.8
2023-08-16 00:00:00+02:00,111.3,98.9,111.14,98.9,105.17,146.7,123.8,33.2,103.07,,0,106.79
2023-08-16 01:00:00+02:00,102.0,93.77,101.49,95.02,98.35,143.2,112.0,31.2,95.17,,1,97.45
2023-08-16 02:00:00+02:00,101.38,91.63,101.38,94.52,97.02,98.5,57.1,52.3,93.09,,2,88.2
2023-08-16 03:00:00+02:00,100.15,91.5,94.98,94.79,94.42,76.6,42.2,34.4,93.55,,3,90.52
2023-08-16 04:00:00+02:00,103.88,86.69,99.0,88.44,95.88,100.1,86.0,26.3,90.55,,4,90.17
2023-08-16 05:00:00+02:00,107.01,90.42,92.94,93.49,99.54,97.9,75.9,22.0,92.98,,5,96.54
2023-08-16 06:00:00+02:00,126.55,103.84,125.11,117.5,114.02,169.4,109.8,59.6,110.43,,6,119.09
2023-08-16 07:00:00+02:00,152.39,111.88,121.36,120.49,130.12,213.9,153.5,60.4,122.09,,7,146.01
2023-08-16 08:00:00+02:00,134.7,119.98,134.7,129.0,126.3,112.1,91.9,20.6,125.3,,8,129.58
2023-08-16 09:00:00+02:00,111.62,103.41,111.2,110.99,108.22,93.9,72.5,21.4,107.06,,9,109.51
2023-08-16 10:00:00+02:00,104.3,92.67,98.87,99.9,98.0,82.4,61.7,21.6,97.8,,10,99.31
2023-08-16 11:00:00+02:00,98.0,86.7,94.03,93.0,92.6,112.3,76.5,35.8,93.96,,11,94.03
2023-08-16 12:00:00+02:00,104.94,88.0,89.44,103.0,97.27,169.1,149.9,19.2,98.41,,12,89.44
2023-08-16 13:00:00+02:00,98.69,74.52,83.22,93.99,89.48,335.6,287.8,48.3,91.08,,13,83.22
2023-08-16 14:00:00+02:00,100.24,79.98,79.98,99.5,89.96,177.8,139.2,40.6,92.11,,14,79.98
2023-08-16 15:00:00+02:00,97.46,86.16,94.0,90.89,92.69,142.8,140.7,37.0,92.62,,15,90.87
2023-08-16 16:00:00+02:00,102.07,81.82,94.88,94.75,96.1,241.7,201.5,50.0,96.38,,16,94.88
2023-08-16 17:00:00+02:00,117.52,103.79,111.43,110.07,108.54,198.8,160.1,42.7,107.25,,17,110.79
2023-08-16 18:00:00+02:00,133.7,114.01,133.1,122.45,119.47,197.0,145.1,51.9,119.66,,18,131.22
2023-08-16 19:00:00+02:00,163.69,135.4,161.08,156.0,144.07,377.9,292.1,143.7,144.69,,19,156.1
2023-08-16 20:00:00+02:00,169.72,135.49,166.21,145.59,145.44,237.1,165.8,86.0,145.61,,20,160.03
2023-08-16 21:00:00+02:00,138.0,112.41,112.41,115.4,122.95,323.2,248.4,75.3,120.01,,21,136.1
2023-08-16 22:00:00+02:00,124.52,99.89,103.52,110.5,105.45,333.1,229.2,116.5,102.63,,22,119.9
2023-08-16 23:00:00+02:00,98.0,92.02,95.19,94.99,94.49,194.4,125.4,69.0,93.38,,23,99.99
2023-08-17 00:00:00+02:00,104.88,92.5,104.88,94.78,98.96,66.2,56.4,10.4,95.9,,0,104.88
2023-08-17 01:00:00+02:00,96.78,91.29,96.78,92.03,94.11,56.1,45.0,14.7,92.97,,1,98.38
2023-08-17 02:00:00+02:00,96.95,89.3,93.0,96.95,93.34,103.7,68.9,34.8,93.11,,2,97.95
2023-08-17 03:00:00+02:00,97.5,90.05,91.0,95.2,93.28,147.6,96.7,50.9,93.95,,3,95.14
2023-08-17 04:00:00+02:00,95.62,86.82,93.0,87.3,92.41,103.3,80.8,22.5,92.75,,4,95.14
2023-08-17 05:00:00+02:00,99.99,94.61,99.48,98.14,96.55,130.1,104.6,33.7,96.14,,5,102.4
2023-08-17 06:00:00+02:00,130.5,114.5,130.5,116.55,120.82,111.6,83.9,27.7,117.78,,6,134.72
2023-08-17 07:00:00+02:00,135.08,119.9,131.42,134.18,125.63,93.0,64.3,30.5,125.31,,7,136.4
2023-08-17 08:00:00+02:00,133.14,121.53,129.6,130.4,128.6,81.8,73.8,8.0,128.99,,8,134.11
2023-08-17 09:00:00+02:00,119.9,98.76,104.99,119.06,108.65,153.5,136.3,18.2,109.58,,9,115.2
2023-08-17 10:00:00+02:00,106.24,89.4,94.58,106.0,96.9,160.6,137.5,23.1,99.67,,10,103.07
2023-08-17 11:00:00+02:00,99.79,87.08,87.08,98.5,92.8,79.3,54.4,24.9,95.69,,11,95.21
2023-08-17 12:00:00+02:00,101.0,85.2,91.8,101.0,90.27,140.5,96.7,43.8,92.88,,12,91.62
2023-08-17 13:00:00+02:00,100.0,82.5,84.4,97.0,86.59,96.7,73.9,22.8,92.19,,13,89.98
2023-08-17 14:00:00+02:00,98.81,82.3,90.2,94.02,87.96,179.7,116.4,63.3,91.4,,14,89.98
2023-08-17 15:00:00+02:00,103.02,86.5,89.2,103.02,91.79,99.0,92.8,6.2,97.88,,15,94.09
2023-08-17 16:00:00+02:00,119.16,93.5,93.5,113.0,105.8,90.3,75.7,14.6,108.15,,16,100.0
2023-08-17 17:00:00+02:00,125.0,97.0,97.0,120.44,116.4,162.8,117.7,52.9,121.46,,17,113.45
2023-08-17 18:00:00+02:00,134.25,97.0,97.0,125.5,128.99,144.4,121.4,24.4,130.51,,18,131.92
2023-08-17 19:00:00+02:00,167.8,136.0,148.7,160.01,155.08,87.0,69.2,18.8,156.12,,19,150.63
2023-08-17 20:00:00+02:00,151.99,125.9,148.5,126.0,137.07,128.3,88.7,39.6,137.54,,20,145.62
2023-08-17 21:00:00+02:00,135.5,97.0,97.0,129.84,126.96,150.1,94.4,55.7,124.7,,21,128.88
2023-08-17 22:00:00+02:00,123.0,97.0,97.0,123.0,118.15,200.8,144.8,57.6,118.36,,22,116.63
2023-08-17 23:00:00+02:00,115.49,107.74,111.5,115.49,111.64,132.4,128.9,3.5,114.99,,23,107.3
2023-08-18 00:00:00+02:00,109.99,90.0,90.0,107.63,108.8,113.7,111.3,2.4,109.1,,0,105.09
2023-08-18 01:00:00+02:00,110.99,93.0,93.0,109.0,107.74,173.6,163.8,34.1,104.75,,1,99.82
2023-08-18 02:00:00+02:00,108.6,89.7,89.7,106.0,104.29,213.4,210.1,3.3,100.14,,2,100.06
2023-08-18 03:00:00+02:00,107.99,91.87,91.87,107.4,103.15,192.8,165.5,28.7,105.85,,3,97.18
2023-08-18 04:00:00+02:00,108.08,80.6,80.6,95.56,103.45,137.9,134.9,3.0,98.85,,4,97.35
2023-08-18 05:00:00+02:00,110.66,80.3,80.3,107.41,106.6,155.2,142.0,17.2,102.07,,5,99.74
2023-08-18 06:00:00+02:00,146.44,86.4,86.4,142.0,129.24,179.2,153.0,34.3,134.88,,6,116.44
2023-08-18 07:00:00+02:00,149.69,87.9,87.9,144.69,140.48,169.1,123.2,48.9,144.92,,7,130.91
2023-08-18 08:00:00+02:00,153.2,88.0,88.0,153.2,131.05,179.6,145.0,34.6,133.71,,8,120.08
2023-08-18 09:00:00+02:00,132.2,87.7,87.7,132.2,118.9,201.5,118.1,86.4,121.47,,9,106.84
2023-08-18 10:00:00+02:00,109.98,89.85,89.85,109.96,101.08,169.5,121.0,48.5,106.46,,10,95.85
2023-08-18 11:00:00+02:00,106.0,84.07,86.3,104.2,100.02,177.5,68.7,108.8,103.33,,11,89.05
2023-08-18 12:00:00+02:00,99.7,84.5,84.99,89.31,91.26,151.5,76.1,75.4,93.75,,12,85.01
2023-08-18 13:00:00+02:00,91.71,75.0,78.96,75.0,81.79,149.5,96.8,60.7,82.64,,13,74.67
2023-08-18 14:00:00+02:00,99.0,63.0,80.38,63.0,76.67,193.0,142.1,51.7,72.55,,14,74.76
2023-08-18 15:00:00+02:00,99.0,55.0,67.1,67.41,71.82,242.3,151.9,90.5,69.5,,15,74.16
2023-08-18 16:00:00+02:00,99.0,69.56,88.0,69.56,81.81,208.7,145.4,72.1,77.89,,16,95.24
2023-08-18 17:00:00+02:00,108.0,85.02,87.4,91.96,93.06,204.2,121.3,82.9,91.52,,17,108.12
2023-08-18 18:00:00+02:00,124.3,87.6,87.6,123.0,113.03,158.7,83.9,74.8,117.01,,18,124.46
2023-08-18 19:00:00+02:00,151.99,87.0,87.0,136.99,128.15,170.7,95.7,75.0,130.61,,19,136.97
2023-08-18 20:00:00+02:00,150.16,95.13,100.8,105.0,108.39,169.7,25.4,153.9,106.01,,20,105.33
2023-08-18 21:00:00+02:00,115.07,67.98,86.52,70.0,83.25,109.9,43.7,70.7,77.94,,21,92.8
2023-08-18 22:00:00+02:00,97.7,51.12,80.3,65.0,70.0,165.1,72.1,109.7,69.43,,22,86.51
2023-08-18 23:00:00+02:00,102.3,34.69,52.86,58.5,57.41,260.4,149.8,123.6,59.73,,23,69.99
2023-08-19 00:00:00+02:00,106.8,38.0,41.4,106.7,79.09,182.0,78.5,113.4,91.6,,0,18.85
2023-08-19 01:00:00+02:00,104.5,56.4,64.1,84.81,80.84,181.5,86.2,95.5,90.32,,1,42.87
2023-08-19 02:00:00+02:00,101.15,55.6,55.6,90.0,88.44,173.8,146.4,31.1,90.7,,2,43.85
2023-08-19 03:00:00+02:00,94.9,27.0,27.0,74.0,75.33,221.7,189.1,48.6,76.93,,3,27.8
2023-08-19 04:00:00+02:00,88.76,10.37,12.0,75.0,61.18,230.7,164.1,68.6,76.38,,4,14.59
2023-08-19 05:00:00+02:00,93.71,10.4,10.7,61.25,53.91,217.2,168.0,53.2,82.2,,5,10.4
2023-08-19 06:00:00+02:00,105.3,12.2,12.2,80.47,81.41,215.7,198.0,20.0,88.34,,6,12.83
2023-08-19 07:00:00+02:00,115.54,15.01,19.77,88.49,87.16,129.2,103.2,36.0,93.59,,7,21.62
2023-08-19 08:00:00+02:00,109.88,31.05,62.91,101.31,88.49,88.0,68.7,41.1,91.06,,8,39.98
2023-08-19 09:00:00+02:00,97.79,73.0,85.3,73.0,85.44,114.6,95.3,51.3,81.7,,9,42.32
2023-08-19 10:00:00+02:00,81.95,57.48,57.48,70.0,74.41,73.7,50.8,42.9,65.94,,10,39.49
2023-08-19 11:00:00+02:00,52.2,34.17,51.6,37.2,46.72,105.9,93.4,22.5,39.8,,11,23.95
2023-08-19 12:00:00+02:00,35.73,5.62,17.1,14.69,16.77,292.9,174.5,124.8,12.02,,12,16.69
2023-08-19 13:00:00+02:00,28.86,-5.76,12.6,9.99,7.49,251.7,201.8,49.9,2.65,,13,14.39
2023-08-19 14:00:00+02:00,21.11,0.81,14.64,21.0,11.67,111.6,40.9,70.7,12.89,,14,12.59
2023-08-19 15:00:00+02:00,50.0,14.5,25.0,50.0,32.34,250.8,81.2,169.6,33.53,,15,24.93
2023-08-19 16:00:00+02:00,102.97,60.21,65.49,82.99,75.44,240.0,89.3,150.7,84.35,,16,55.84
2023-08-19 17:00:00+02:00,112.0,79.32,92.77,111.0,95.11,159.2,58.8,109.3,99.5,,17,77.6
2023-08-19 18:00:00+02:00,111.5,81.91,81.91,95.01,101.27,118.0,45.9,79.7,101.02,,18,98.96
2023-08-19 19:00:00+02:00,134.0,100.1,100.1,130.92,121.53,79.7,22.8,58.7,123.22,,19,100.12
2023-08-19 20:00:00+02:00,139.4,125.0,129.0,125.0,133.3,189.0,90.8,98.2,132.3,,20,129.19
2023-08-19 21:00:00+02:00,139.79,125.3,127.06,139.7,131.36,204.9,83.6,124.0,129.76,,21,132.53
2023-08-19 22:00:00+02:00,135.0,124.48,125.07,134.0,128.27,101.2,83.9,17.9,128.22,,22,123.71
2023-08-19 23:00:00+02:00,127.81,115.42,119.22,123.38,120.73,244.0,177.9,67.8,123.12,,23,112.54
2023-08-20 00:00:00+02:00,126.48,107.03,126.48,107.03,113.44,63.0,48.1,15.0,109.42,,0,113.99
2023-08-20 01:00:00+02:00,111.0,106.24,109.37,111.0,109.2,53.2,33.1,20.1,109.52,,1,110.59
2023-08-20 02:00:00+02:00,105.71,102.3,102.3,105.02,104.78,29.6,28.4,1.2,104.98,,2,105.17
2023-08-20 03:00:00+02:00,105.89,101.7,101.7,103.5,104.16,55.9,49.7,6.2,104.84,,3,105.02
2023-08-20 04:00:00+02:00,105.49,100.8,102.7,104.17,103.76,42.2,39.8,2.4,103.71,,4,103.01
2023-08-20 05:00:00+02:00,103.77,92.37,92.37,103.0,100.85,17.5,10.5,7.0,101.85,,5,104.61
2023-08-20 06:00:00+02:00,110.39,98.69,102.74,110.05,101.08,44.7,33.7,11.0,101.59,,6,104.72
2023-08-20 07:00:00+02:00,107.48,96.03,100.1,105.81,101.34,33.4,8.8,24.6,102.41,,7,99.69
2023-08-20 08:00:00+02:00,101.5,92.21,95.47,100.0,98.81,63.9,21.0,42.9,98.61,,8,98.99
2023-08-20 09:00:00+02:00,87.24,80.03,80.12,80.03,81.33,40.6,32.4,8.2,81.46,,9,86.62
2023-08-20 10:00:00+02:00,65.99,50.0,60.39,60.2,54.77,82.2,48.1,34.1,54.56,,10,73.31
2023-08-20 11:00:00+02:00,36.1,21.01,34.71,26.5,27.34,151.4,92.8,63.6,26.55,,11,44.0
2023-08-20 12:00:00+02:00,13.08,-16.89,13.08,-5.01,2.13,273.6,210.0,74.7,0.06,,12,19.23
2023-08-20 13:00:00+02:00,5.3,-17.6,-3.06,-8.88,-3.93,169.0,117.8,51.2,-7.78,,13,13.25
2023-08-20 14:00:00+02:00,13.84,-16.5,13.84,-4.0,-2.76,177.8,118.4,63.6,-6.88,,14,13.84
2023-08-20 15:00:00+02:00,14.39,-7.39,14.39,6.2,3.4,193.2,130.8,66.5,1.42,,15,33.81
2023-08-20 16:00:00+02:00,96.95,60.17,68.43,91.53,79.2,152.3,71.3,81.0,90.44,,16,78.98
2023-08-20 17:00:00+02:00,106.76,86.0,87.73,88.0,94.84,74.3,54.7,22.2,96.86,,17,95.1
2023-08-20 18:00:00+02:00,118.42,96.27,96.27,108.79,109.71,123.7,109.2,15.0,109.62,,18,112.0
2023-08-20 19:00:00+02:00,133.0,124.31,132.36,131.1,129.92,108.0,100.9,7.1,129.5,,19,128.8
2023-08-20 20:00:00+02:00,150.6,137.21,141.83,142.5,145.38,97.9,65.8,32.1,145.24,,20,140.0
2023-08-20 21:00:00+02:00,147.0,138.2,144.0,147.0,141.33,46.2,46.1,0.1,141.34,,21,139.54
2023-08-20 22:00:00+02:00,131.12,126.01,129.99,126.65,128.14,101.9,79.5,22.4,127.98,,22,126.71
2023-08-20 23:00:00+02:00,128.17,117.61,117.61,128.17,120.14,132.5,101.0,31.5,121.0,,23,111.95
2023-08-21 00:00:00+02:00,121.53,111.25,111.25,115.39,113.76,78.4,61.7,16.7,116.52,,0,111.95
2023-08-21 01:00:00+02:00,112.55,103.44,105.12,110.9,106.28,132.2,68.4,63.8,107.15,,1,101.67
2023-08-21 02:00:00+02:00,107.46,100.86,100.86,102.61,103.47,192.1,79.1,113.0,104.17,,2,98.71
2023-08-21 03:00:00+02:00,104.87,96.69,100.03,96.69,100.87,197.2,90.9,120.3,100.45,,3,95.07
2023-08-21 04:00:00+02:00,104.92,98.77,100.71,98.77,101.39,186.5,76.3,111.6,101.15,,4,97.71
2023-08-21 05:00:00+02:00,112.91,107.22,111.21,107.22,111.21,62.9,49.7,13.2,110.83,,5,106.22
2023-08-21 06:00:00+02:00,171.94,144.96,144.96,165.49,153.83,137.8,90.6,47.2,158.0,,6,138.84
2023-08-21 07:00:00+02:00,175.98,141.46,167.8,145.02,163.33,238.2,125.2,113.0,164.36,,7,160.93
2023-08-21 08:00:00+02:00,156.5,138.0,146.93,152.21,144.8,126.2,72.8,58.7,143.97,,8,137.27
2023-08-21 09:00:00+02:00,125.59,113.9,116.08,118.8,120.55,94.6,77.6,17.8,121.07,,9,115.13
2023-08-21 10:00:00+02:00,116.6,104.9,105.7,115.66,108.96,126.4,98.8,27.6,109.31,,10,104.04
2023-08-21 11:00:00+02:00,115.1,93.06,93.06,108.22,104.12,320.9,191.1,150.8,104.61,,11,94.45
2023-08-21 12:00:00+02:00,104.97,82.2,82.2,103.4,99.6,248.3,151.3,117.4,101.26,,12,75.4
2023-08-21 13:00:00+02:00,93.86,67.59,68.07,82.97,82.01,120.5,120.4,60.6,88.41,,13,67.84
2023-08-21 14:00:00+02:00,89.78,78.0,87.55,86.56,85.15,195.8,146.3,56.2,85.55,,14,74.79
2023-08-21 15:00:00+02:00,108.95,92.42,99.75,107.55,100.91,151.8,45.2,118.6,101.08,,15,87.3
2023-08-21 16:00:00+02:00,111.97,101.07,104.71,110.74,108.07,251.0,107.7,149.1,108.68,,16,96.17
2023-08-21 17:00:00+02:00,128.33,118.49,128.33,125.23,123.62,170.8,127.9,42.9,124.9,,17,118.67
2023-08-21 18:00:00+02:00,242.76,148.6,157.96,219.99,187.18,285.6,163.9,123.2,194.34,,18,142.78
2023-08-21 19:00:00+02:00,751.99,196.87,204.55,540.27,304.8,398.3,197.6,201.2,339.03,,19,186.73
2023-08-21 20:00:00+02:00,1999.99,209.19,230.99,1999.99,353.37,510.8,236.5,277.9,476.06,,20,203.45
2023-08-21 21:00:00+02:00,1208.42,179.64,190.07,733.0,421.24,607.2,307.3,316.9,580.63,,21,166.35
2023-08-21 22:00:00+02:00,499.99,140.7,145.18,245.0,230.56,776.9,436.9,359.1,283.86,,22,136.01
2023-08-21 23:00:00+02:00,209.99,120.45,123.87,125.09,173.25,420.6,261.5,159.1,171.57,,23,115.0
2023-08-22 00:00:00+02:00,163.4,101.3,101.3,161.0,148.6,264.3,151.0,113.3,152.57,,0,113.69
2023-08-22 01:00:00+02:00,148.38,96.9,96.9,129.36,134.51,266.4,171.7,94.7,138.43,,1,104.94
2023-08-22 02:00:00+02:00,139.11,96.15,96.15,123.39,125.98,259.9,120.0,139.9,127.0,,2,103.47
2023-08-22 03:00:00+02:00,126.15,96.2,96.2,111.36,118.32,87.5,53.4,34.1,115.89,,3,103.61
2023-08-22 04:00:00+02:00,129.99,97.5,97.5,105.52,117.44,84.7,47.6,37.1,113.42,,4,106.29
2023-08-22 05:00:00+02:00,137.55,100.65,100.65,131.52,126.86,55.4,30.6,24.8,130.45,,5,112.51
2023-08-22 06:00:00+02:00,167.99,116.45,116.45,146.53,159.47,78.0,67.5,10.5,160.99,,6,136.51
2023-08-22 07:00:00+02:00,182.54,123.95,123.95,153.69,166.95,238.3,129.2,109.1,165.43,,7,150.87
2023-08-22 08:00:00+02:00,182.69,117.05,117.05,140.03,158.56,170.2,103.0,67.2,151.52,,8,136.95
2023-08-22 09:00:00+02:00,145.08,107.75,107.75,130.83,134.88,309.9,178.8,136.1,133.72,,9,115.91
2023-08-22 10:00:00+02:00,120.99,107.2,107.69,110.89,111.44,194.0,30.9,164.7,111.32,,10,102.4
2023-08-22 11:00:00+02:00,117.01,102.81,103.49,115.6,109.43,185.6,48.4,139.7,110.15,,11,99.67
2023-08-22 12:00:00+02:00,118.26,83.17,83.17,107.91,108.67,227.6,52.9,174.7,110.58,,12,93.57
2023-08-22 13:00:00+02:00,112.82,76.25,83.99,106.1,100.51,359.5,112.7,246.9,102.94,,13,92.03
2023-08-22 14:00:00+02:00,108.2,68.31,68.31,97.3,96.43,353.2,92.8,260.4,99.69,,14,81.39
2023-08-22 15:00:00+02:00,122.14,78.0,80.08,113.98,104.1,347.7,111.1,237.0,108.12,,15,90.7
2023-08-22 16:00:00+02:00,141.71,113.44,113.44,118.38,131.37,400.3,137.5,262.8,132.12,,16,99.95
2023-08-22 17:00:00+02:00,168.21,103.05,103.05,120.0,147.72,165.2,89.5,80.9,148.3,,17,108.94
2023-08-22 18:00:00+02:00,515.0,119.2,119.2,300.0,336.71,444.5,248.8,195.8,380.56,,18,145.18
2023-08-22 19:00:00+02:00,662.06,142.95,142.95,303.0,491.82,510.2,311.8,207.6,527.19,,19,192.83
2023-08-22 20:00:00+02:00,587.84,149.8,149.8,173.4,291.42,781.2,449.5,336.7,242.57,,20,206.48
2023-08-22 21:00:00+02:00,449.0,127.11,129.7,145.01,208.59,564.3,326.4,241.4,167.28,,21,166.3
2023-08-22 22:00:00+02:00,286.9,86.02,119.25,86.02,172.65,555.0,359.6,196.6,126.15,,22,145.8
2023-08-22 23:00:00+02:00,173.0,84.57,120.0,115.55,134.85,106.7,80.5,26.2,136.93,,23,127.6
2023-08-23 00:00:00+02:00,135.1,130.23,135.1,134.0,132.61,55.0,0.0,55.0,132.61,,0,123.89
2023-08-23 01:00:00+02:00,133.0,109.0,117.41,130.1,117.94,64.3,30.6,33.7,124.21,,1,112.67
2023-08-23 02:00:00+02:00,124.55,108.02,108.02,124.55,108.96,16.8,7.0,9.8,109.63,,2,109.9
2023-08-23 03:00:00+02:00,131.06,108.76,131.06,126.58,122.75,39.9,23.6,16.3,124.75,,3,106.38
2023-08-23 04:00:00+02:00,129.54,107.72,113.08,128.9,113.6,45.7,34.4,11.3,127.66,,4,110.2
2023-08-23 05:00:00+02:00,132.01,126.85,127.98,131.88,130.81,21.0,15.0,6.0,130.81,,5,115.11
2023-08-23 06:00:00+02:00,156.35,135.42,135.42,137.52,144.8,79.9,58.6,21.3,140.03,,6,141.11
2023-08-23 07:00:00+02:00,172.54,151.02,156.58,155.56,161.78,109.5,87.1,22.4,155.89,,7,162.0
2023-08-23 08:00:00+02:00,165.48,140.8,158.76,154.99,155.88,225.3,121.7,113.6,149.57,,8,157.41
2023-08-23 09:00:00+02:00,129.62,112.61,129.62,112.61,121.15,101.8,63.5,38.7,120.71,,9,136.5
2023-08-23 10:00:00+02:00,112.56,102.94,109.94,106.6,108.96,119.0,57.7,61.3,108.94,,10,119.85
2023-08-23 11:00:00+02:00,108.97,102.58,106.97,103.47,107.0,89.7,53.3,36.7,107.02,,11,111.75
2023-08-23 12:00:00+02:00,115.4,95.88,115.4,99.4,99.05,42.6,8.7,33.9,99.17,,12,102.34
2023-08-23 13:00:00+02:00,109.5,57.0,109.5,80.03,93.83,128.9,51.7,77.2,93.07,,13,98.86
2023-08-23 14:00:00+02:00,109.99,84.1,92.68,92.0,93.88,183.6,98.4,85.2,90.23,,14,97.55
2023-08-23 15:00:00+02:00,106.3,94.09,106.3,98.0,99.33,188.4,140.8,52.0,98.71,,15,104.63
2023-08-23 16:00:00+02:00,113.0,99.92,110.11,105.21,108.56,164.5,118.7,50.8,104.15,,16,117.08
2023-08-23 17:00:00+02:00,167.0,102.6,163.13,110.72,125.84,257.8,142.7,115.1,115.44,,17,144.2
2023-08-23 18:00:00+02:00,268.82,136.02,260.17,149.79,189.85,294.7,158.6,138.5,164.77,,18,225.5
2023-08-23 19:00:00+02:00,316.0,170.62,316.0,174.02,210.91,450.3,292.2,158.9,193.49,,19,276.12
2023-08-23 20:00:00+02:00,336.0,187.0,325.0,189.36,215.1,492.8,290.2,202.6,200.88,,20,291.93
2023-08-23 21:00:00+02:00,250.0,171.0,184.5,175.6,186.44,559.5,275.2,284.3,184.4,,21,240.79
2023-08-23 22:00:00+02:00,198.04,137.3,198.04,153.6,154.48,467.6,228.6,239.0,153.92,,22,172.82
2023-08-23 23:00:00+02:00,153.88,128.0,128.0,139.56,146.67,540.5,274.2,274.3,147.84,,23,138.67
2023-08-24 00:00:00+02:00,131.29,97.87,97.87,125.99,128.18,70.8,53.6,17.2,125.89,,0,133.82
2023-08-24 01:00:00+02:00,123.95,100.48,120.0,115.6,118.55,90.3,56.0,39.1,117.98,,1,124.95
2023-08-24 02:00:00+02:00,118.81,105.39,115.84,116.5,115.13,124.2,82.8,41.4,115.18,,2,118.05
2023-08-24 03:00:00+02:00,123.75,110.02,113.91,123.75,115.59,116.9,64.6,52.8,119.14,,3,114.58
2023-08-24 04:00:00+02:00,119.57,109.36,119.57,111.5,115.64,96.8,80.5,16.3,111.12,,4,121.73
2023-08-24 05:00:00+02:00,129.55,113.22,128.7,116.22,122.48,101.9,76.9,25.0,116.5,,5,136.28
2023-08-24 06:00:00+02:00,150.0,135.86,150.0,145.99,144.67,65.7,43.7,22.0,140.22,,6,164.9
2023-08-24 07:00:00+02:00,164.0,129.56,164.0,144.11,147.85,179.6,124.7,54.9,145.44,,7,165.62
2023-08-24 08:00:00+02:00,161.68,128.66,161.68,148.29,143.58,122.4,93.3,29.1,141.42,,8,163.63
2023-08-24 09:00:00+02:00,130.5,112.92,130.5,129.98,123.38,135.0,109.6,27.6,124.04,,9,131.97
2023-08-24 10:00:00+02:00,121.68,106.02,113.61,106.02,112.13,69.2,47.1,22.1,112.61,,10,113.51
2023-08-24 11:00:00+02:00,116.74,100.0,107.34,112.0,107.36,98.7,56.8,41.9,109.33,,11,108.94
2023-08-24 12:00:00+02:00,108.79,97.7,97.7,102.72,103.18,77.4,46.6,30.8,104.69,,12,108.99
2023-08-24 13:00:00+02:00,107.63,95.8,97.7,100.11,101.65,97.7,66.0,31.7,103.23,,13,107.48
2023-08-24 14:00:00+02:00,113.0,98.0,109.16,113.0,103.54,83.2,40.0,43.2,103.7,,14,111.39
2023-08-24 15:00:00+02:00,112.44,98.0,111.6,103.0,105.97,93.1,63.9,29.2,105.51,,15,116.03
2023-08-24 16:00:00+02:00,130.01,100.05,116.63,113.12,111.66,113.3,73.3,40.0,106.83,,16,122.88
2023-08-24 17:00:00+02:00,145.0,117.6,145.0,125.83,129.82,168.1,127.2,40.9,126.63,,17,158.97
