,high_price,low_price,open_price,close_price,average_price,volume,buy_volume,sell_volume,average_price_last_3h,average_price_last_1h,hour,dayahead
2024-03-12 08:00:00+01:00,106.38,89.1,99.98,89.81,99.8,1474.9,712.3,842.5,99.29,,8,100.78
2024-03-12 09:00:00+01:00,96.04,79.16,94.9,80.0,88.75,1025.7,606.8,485.7,86.77,,9,93.81
2024-03-12 10:00:00+01:00,84.6,76.62,80.5,82.31,80.44,1056.4,602.8,469.3,79.77,,10,85.42
2024-03-12 11:00:00+01:00,80.76,71.04,77.28,76.1,76.6,1396.6,629.4,814.7,77.34,,11,80.68
2024-03-12 12:00:00+01:00,77.98,69.62,75.04,70.45,73.42,1333.0,631.4,802.8,73.7,,12,78.44
2024-03-12 13:00:00+01:00,84.94,71.9,75.99,81.01,75.93,1286.8,694.4,715.7,77.99,,13,78.26
2024-03-12 14:00:00+01:00,84.68,71.54,73.55,83.08,77.54,1527.3,694.1,989.5,80.68,,14,79.02
2024-03-12 15:00:00+01:00,94.46,77.0,79.0,77.0,83.11,1679.8,815.0,1029.4,84.75,,15,86.34
2024-03-12 16:00:00+01:00,107.39,86.61,86.61,88.0,97.59,1806.4,952.9,1024.0,99.62,,16,101.61
2024-03-12 17:00:00+01:00,126.0,94.17,95.96,99.03,110.93,1775.9,794.3,1151.9,106.4,,17,113.06
2024-03-12 18:00:00+01:00,153.3,100.06,111.05,127.8,132.85,2522.3,1420.6,1390.7,128.08,,18,134.92
2024-03-12 19:00:00+01:00,138.05,110.01,113.15,115.01,122.92,1956.7,1077.0,1061.5,118.78,,19,124.57
2024-03-12 20:00:00+01:00,99.65,81.91,85.12,91.0,90.07,1579.9,976.6,805.6,86.74,,20,97.48
2024-03-12 21:00:00+01:00,85.01,61.0,80.15,61.0,76.31,1359.9,727.3,754.9,74.33,,21,83.63
2024-03-12 22:00:00+01:00,80.45,60.01,76.1,62.18,73.7,1346.5,722.0,746.6,69.18,,22,78.93
2024-03-12 23:00:00+01:00,75.61,48.2,67.98,48.2,68.22,1027.4,418.7,678.5,61.33,,23,70.33
2024-03-13 00:00:00+01:00,80.58,56.42,59.12,70.79,66.67,479.9,381.6,188.7,68.0,,0,63.93
2024-03-13 01:00:00+01:00,80.78,58.7,58.7,71.31,67.75,592.2,295.6,334.4,67.83,,1,62.3
2024-03-13 02:00:00+01:00,70.99,57.05,57.05,68.9,65.29,484.1,278.9,242.5,65.86,,2,61.79
2024-03-13 03:00:00+01:00,85.54,58.35,63.53,63.15,63.91,477.9,317.5,255.2,64.07,,3,60.89
2024-03-13 04:00:00+01:00,69.44,56.5,56.5,69.34,63.65,697.8,572.5,358.7,64.98,,4,59.87
2024-03-13 05:00:00+01:00,70.46,55.71,56.84,55.71,63.16,815.1,600.2,406.2,63.51,,5,62.3
2024-03-13 06:00:00+01:00,93.61,63.0,72.9,86.8,84.72,432.8,384.1,207.4,87.02,,6,77.32
2024-03-13 07:00:00+01:00,119.98,61.05,70.9,119.98,79.78,2120.8,1634.8,1598.2,99.54,,7,76.47
2024-03-13 08:00:00+01:00,111.0,81.01,84.87,100.0,91.02,1872.8,1268.1,1460.3,100.52,,8,89.8
2024-03-13 09:00:00+01:00,84.81,68.11,73.95,74.0,74.78,2176.2,1641.3,1578.0,76.51,,9,76.85
2024-03-13 10:00:00+01:00,73.58,58.05,64.38,70.1,64.58,2182.7,1677.2,1556.2,66.03,,10,67.38
2024-03-13 11:00:00+01:00,74.15,54.0,59.81,73.56,59.88,2255.3,1886.1,1775.5,64.84,,11,62.8
2024-03-13 12:00:00+01:00,70.04,50.0,58.72,66.0,57.97,3617.8,2946.3,3077.5,64.82,,12,61.69
2024-03-13 13:00:00+01:00,70.0,51.26,56.47,69.9,56.54,3402.2,2805.4,2833.0,63.23,,13,59.41
2024-03-13 14:00:00+01:00,72.5,48.0,58.0,62.0,56.4,3511.9,2904.3,2819.7,65.46,,14,58.64
2024-03-13 15:00:00+01:00,71.18,50.05,57.84,65.34,59.95,2663.9,2142.3,1956.4,68.14,,15,57.3
2024-03-13 16:00:00+01:00,73.3,51.01,61.77,73.3,60.99,3215.1,2666.2,2668.8,68.58,,16,60.8
2024-03-13 17:00:00+01:00,110.0,53.0,79.91,71.0,63.89,4150.5,3457.7,3578.6,72.14,,17,66.12
2024-03-13 18:00:00+01:00,110.0,56.0,85.45,85.0,65.95,3775.5,3226.8,3433.7,78.03,,18,72.21
2024-03-13 19:00:00+01:00,89.97,44.0,64.8,72.0,61.64,3697.8,3379.6,3402.0,75.37,,19,65.19
2024-03-13 20:00:00+01:00,75.65,43.41,50.66,69.59,53.26,4410.6,3754.2,3747.7,68.14,,20,51.55
2024-03-13 21:00:00+01:00,70.0,45.5,53.67,70.0,54.76,3796.1,3316.8,2988.0,63.61,,21,54.56
2024-03-13 22:00:00+01:00,71.0,46.37,52.88,67.42,53.8,3717.3,3284.8,2832.8,62.73,,22,53.77
2024-03-13 23:00:00+01:00,65.1,44.02,51.32,65.1,51.43,3557.7,3067.2,2845.5,62.03,,23,51.78
2024-03-14 00:00:00+01:00,61.14,41.83,51.43,53.83,52.48,3178.3,3006.2,2635.9,53.46,,0,51.82
2024-03-14 01:00:00+01:00,60.4,45.07,50.06,52.0,51.12,2911.4,2660.1,2587.8,52.41,,1,50.45
2024-03-14 02:00:00+01:00,60.1,44.15,49.24,53.13,51.32,3231.5,3089.7,2772.3,53.1,,2,49.63
2024-03-14 03:00:00+01:00,56.48,42.3,48.74,55.41,49.9,2972.4,2838.8,2710.7,54.42,,3,49.13
2024-03-14 04:00:00+01:00,58.65,37.01,50.22,40.01,48.56,3428.4,3013.0,2940.1,41.65,,4,50.71
2024-03-14 05:00:00+01:00,54.5,35.98,51.04,47.4,49.61,3723.1,3280.3,3208.8,43.56,,5,51.53
2024-03-14 06:00:00+01:00,68.51,41.17,55.0,49.87,55.87,3659.2,3193.1,3373.5,51.22,,6,56.5
2024-03-14 07:00:00+01:00,75.02,40.65,57.43,45.15,56.27,2941.5,2554.1,2643.4,51.86,,7,57.92
2024-03-14 08:00:00+01:00,72.76,47.0,56.22,47.0,56.89,2899.4,2561.4,2624.1,50.66,,8,59.65
2024-03-14 09:00:00+01:00,67.98,46.01,57.4,46.97,55.81,2919.2,2645.2,2576.4,53.77,,9,57.89
2024-03-14 10:00:00+01:00,61.01,36.01,52.03,45.01,50.44,2931.8,2586.2,2613.7,47.04,,10,52.42
2024-03-14 11:00:00+01:00,58.97,44.0,49.74,51.01,49.42,3107.8,2726.6,2923.4,48.08,,11,49.84
2024-03-14 12:00:00+01:00,55.49,34.37,47.85,52.0,48.66,3525.2,2817.3,3034.6,49.67,,12,49.71
2024-03-14 13:00:00+01:00,50.96,38.43,46.57,38.43,45.14,3304.5,3089.4,2896.5,44.03,,13,46.96
2024-03-14 14:00:00+01:00,52.24,25.88,48.41,36.62,44.67,3874.1,3202.5,3087.1,40.22,,14,47.73
2024-03-14 15:00:00+01:00,59.2,35.3,53.76,43.0,51.28,3307.3,2773.3,2995.1,46.7,,15,53.68
2024-03-14 16:00:00+01:00,72.23,40.85,60.87,42.0,55.46,2196.9,1957.5,2098.2,50.29,,16,55.84
2024-03-14 17:00:00+01:00,80.38,49.0,64.58,60.0,66.77,3983.7,3694.3,3728.0,59.22,,17,67.81
2024-03-14 18:00:00+01:00,92.61,47.0,64.59,47.0,65.16,4289.3,3963.5,4151.7,58.63,,18,67.08
2024-03-14 19:00:00+01:00,90.0,34.58,39.24,42.95,57.17,4047.0,3764.8,3949.2,46.81,,19,58.25
2024-03-14 20:00:00+01:00,69.81,46.95,55.89,65.99,54.22,3596.5,3318.4,3438.9,53.87,,20,55.99
2024-03-14 21:00:00+01:00,64.55,30.03,55.18,54.0,54.02,3624.3,3420.4,3370.5,54.83,,21,55.14
2024-03-14 22:00:00+01:00,67.0,28.08,54.59,67.0,52.64,3258.7,3147.7,3183.6,55.4,,22,54.45
2024-03-14 23:00:00+01:00,60.4,41.79,51.7,57.01,47.24,3396.0,2798.1,3243.3,55.82,,23,51.66
2024-03-15 00:00:00+01:00,52.76,37.92,47.53,40.01,44.64,3330.9,2528.7,3090.6,44.82,,0,47.89
2024-03-15 01:00:00+01:00,53.72,37.11,47.33,40.02,44.67,3184.9,2271.9,2862.3,46.65,,1,46.58
2024-03-15 02:00:00+01:00,52.99,41.0,45.42,46.53,43.98,3243.7,2064.1,2905.0,46.28,,2,45.57
2024-03-15 03:00:00+01:00,49.77,32.05,42.55,43.54,41.11,3842.9,2614.3,3452.9,44.29,,3,43.95
2024-03-15 04:00:00+01:00,47.37,25.01,44.43,29.98,38.36,4113.5,3090.0,4006.1,34.77,,4,44.19
2024-03-15 05:00:00+01:00,58.74,19.36,42.86,29.73,36.8,3392.7,2984.8,3294.4,32.01,,5,43.36
2024-03-15 06:00:00+01:00,50.06,30.06,47.8,33.51,42.77,3410.5,3133.2,3254.7,35.47,,6,48.3
2024-03-15 07:00:00+01:00,64.67,37.0,48.03,37.0,54.58,2690.6,2390.0,2635.7,43.04,,7,57.75
2024-03-15 08:00:00+01:00,66.56,46.03,57.47,58.0,58.34,2874.9,2572.9,2687.7,51.82,,8,63.93
2024-03-15 09:00:00+01:00,57.29,35.65,53.3,46.0,47.21,3349.8,2966.5,2912.2,42.68,,9,53.8
2024-03-15 10:00:00+01:00,52.33,33.84,49.95,37.12,41.55,2077.8,1423.3,1397.8,38.07,,10,46.56
2024-03-15 11:00:00+01:00,44.29,21.0,44.26,37.0,32.74,2082.6,1267.7,1064.7,29.39,,11,39.27
2024-03-15 12:00:00+01:00,50.0,19.05,50.0,19.05,29.15,2738.2,1484.2,1403.4,27.44,,12,38.34
2024-03-15 13:00:00+01:00,40.3,17.43,36.0,31.87,28.93,2407.1,1390.2,1264.9,27.47,,13,36.87
2024-03-15 14:00:00+01:00,47.89,25.82,47.89,37.0,36.37,3535.3,2398.2,2586.4,33.74,,14,44.93
2024-03-15 15:00:00+01:00,50.98,23.33,50.32,36.0,42.93,4304.9,3092.6,3502.0,40.02,,15,50.31
2024-03-15 16:00:00+01:00,64.52,40.52,53.55,40.93,50.49,2786.2,2225.6,2014.5,45.19,,16,54.53
2024-03-15 17:00:00+01:00,80.99,49.01,58.74,56.98,61.52,2427.7,2151.1,1595.1,57.3,,17,60.48
2024-03-15 18:00:00+01:00,75.66,56.9,58.76,56.9,67.15,2499.6,2238.2,1758.7,69.73,,18,58.51
2024-03-15 19:00:00+01:00,83.95,56.78,58.21,70.01,64.64,2220.0,2186.6,1626.6,71.68,,19,57.2
2024-03-15 20:00:00+01:00,62.0,43.58,52.71,48.91,53.12,3020.3,2836.1,2647.5,54.44,,20,55.82
2024-03-15 21:00:00+01:00,59.0,42.58,51.21,43.03,51.7,3651.6,3119.8,3105.6,52.74,,21,51.71
2024-03-15 22:00:00+01:00,55.55,38.0,49.68,38.0,47.42,3272.7,2772.3,2959.2,46.13,,22,50.16
2024-03-15 23:00:00+01:00,51.0,36.01,48.89,36.01,44.95,3083.7,2418.8,2921.1,42.64,,23,49.33
2024-03-16 00:00:00+01:00,61.61,39.97,45.0,42.02,45.76,2204.9,1603.2,1790.1,53.61,,0,44.12
2024-03-16 01:00:00+01:00,52.98,35.0,45.13,42.44,45.09,1496.8,1145.3,1062.4,47.73,,1,42.01
2024-03-16 02:00:00+01:00,49.3,38.3,40.95,40.5,42.64,1264.5,822.5,506.0,42.29,,2,40.69
2024-03-16 03:00:00+01:00,47.14,38.0,40.93,38.1,41.38,1622.0,1128.1,1052.1,40.94,,3,38.88
2024-03-16 04:00:00+01:00,45.29,33.03,38.1,36.33,39.0,2413.3,1725.8,1903.8,40.26,,4,38.67
2024-03-16 05:00:00+01:00,47.53,30.19,40.06,34.0,40.57,2408.9,1833.7,1908.3,42.21,,5,40.34
2024-03-16 06:00:00+01:00,52.4,30.0,40.06,42.9,46.25,2281.7,1835.2,1873.4,46.37,,6,47.26
2024-03-16 07:00:00+01:00,55.83,36.87,47.46,38.27,48.02,2588.1,2010.0,2028.1,45.9,,7,49.38
2024-03-16 08:00:00+01:00,55.2,32.22,47.05,35.0,44.72,2176.2,1981.7,1781.9,43.72,,8,47.25
2024-03-16 09:00:00+01:00,58.44,25.96,45.16,25.96,44.26,2112.5,1980.9,1772.1,41.76,,9,46.76
2024-03-16 10:00:00+01:00,44.15,25.01,44.15,35.91,38.59,2232.7,2068.0,1906.0,34.97,,10,44.88
2024-03-16 11:00:00+01:00,40.98,21.62,40.15,39.0,35.91,1858.5,1605.7,1701.6,30.65,,11,41.62
2024-03-16 12:00:00+01:00,37.65,7.01,35.03,9.98,29.22,2538.3,2119.6,1834.3,16.22,,12,36.7
2024-03-16 13:00:00+01:00,28.39,4.06,21.12,6.04,17.35,1728.5,1295.1,863.1,10.26,,13,21.02
2024-03-16 14:00:00+01:00,26.0,-3.32,24.05,2.26,9.01,1893.8,1093.3,1013.9,5.08,,14,10.99
2024-03-16 15:00:00+01:00,39.79,10.65,29.7,29.0,27.21,1857.5,1718.0,1329.6,20.55,,15,31.01
2024-03-16 16:00:00+01:00,59.09,30.0,46.05,56.7,43.37,2137.1,2107.6,1821.2,45.66,,16,46.98
2024-03-16 17:00:00+01:00,78.32,43.76,49.11,75.23,54.36,2427.3,2410.9,1878.7,70.33,,17,49.81
2024-03-16 18:00:00+01:00,83.9,45.95,51.57,78.8,55.94,2152.7,2149.3,1756.5,75.71,,18,53.56
2024-03-16 19:00:00+01:00,84.99,47.5,51.01,84.99,52.92,2317.2,2245.4,1727.8,73.65,,19,52.21
2024-03-16 20:00:00+01:00,72.33,46.35,50.31,59.98,52.35,2426.4,2322.2,1487.7,59.98,,20,52.21
2024-03-16 21:00:00+01:00,66.58,41.86,41.86,63.99,53.62,2672.4,2571.6,1680.5,63.32,,21,53.74
2024-03-16 22:00:00+01:00,63.11,45.35,50.08,60.0,50.6,2807.8,2590.2,1786.0,59.1,,22,52.29
2024-03-16 23:00:00+01:00,61.1,48.5,52.72,55.01,55.66,1980.1,1806.0,1392.1,57.41,,23,56.62
2024-03-17 00:00:00+01:00,62.76,43.11,62.76,62.0,54.59,2538.2,2423.5,1926.8,60.02,,0,64.99
2024-03-17 01:00:00+01:00,66.0,46.0,58.28,66.0,52.83,2308.0,1972.5,1754.0,53.99,,1,60.49
2024-03-17 02:00:00+01:00,61.0,44.35,55.8,57.0,52.23,1416.0,1059.2,1009.4,55.5,,2,55.83
2024-03-17 03:00:00+01:00,59.81,43.25,55.98,51.95,52.82,1124.0,923.3,548.5,51.74,,3,57.47
2024-03-17 04:00:00+01:00,62.11,48.0,56.77,55.05,53.88,785.9,648.1,336.6,52.54,,4,58.16
2024-03-17 05:00:00+01:00,70.62,47.37,62.34,53.7,56.24,1029.5,853.4,539.9,57.55,,5,59.9
2024-03-17 06:00:00+01:00,68.73,43.08,56.92,68.73,56.1,895.6,802.3,375.9,56.66,,6,60.1
2024-03-17 07:00:00+01:00,65.68,53.32,58.83,57.44,58.86,1493.8,913.0,836.4,60.5,,7,56.6
2024-03-17 08:00:00+01:00,59.75,48.32,50.99,58.7,54.12,1321.2,547.9,929.7,56.45,,8,50.58
2024-03-17 09:00:00+01:00,59.14,44.01,48.42,45.0,51.33,774.0,421.5,385.2,52.22,,9,47.15
2024-03-17 10:00:00+01:00,51.14,15.04,46.05,33.16,38.44,955.8,543.3,484.7,34.34,,10,45.4
2024-03-17 11:00:00+01:00,49.0,22.34,46.02,39.14,33.97,1352.4,861.1,587.6,29.99,,11,45.91
2024-03-17 12:00:00+01:00,45.04,12.38,43.01,24.99,27.97,1765.6,1045.3,817.2,23.88,,12,41.81
2024-03-17 13:00:00+01:00,47.02,7.57,47.02,13.95,23.98,1876.2,1199.8,746.1,20.06,,13,40.15
2024-03-17 14:00:00+01:00,52.3,-2.85,49.02,5.01,26.27,1982.1,1262.4,827.9,14.41,,14,48.06
2024-03-17 15:00:00+01:00,58.97,22.71,55.32,30.0,39.86,1879.2,1118.7,836.7,32.3,,15,56.12
2024-03-17 16:00:00+01:00,81.54,57.0,63.43,72.6,64.13,687.0,543.7,463.3,63.1,,16,71.76
2024-03-17 17:00:00+01:00,99.06,69.99,76.04,94.0,83.72,900.8,765.7,399.0,87.1,,17,82.86
2024-03-17 18:00:00+01:00,108.66,83.4,93.29,103.6,93.6,1455.6,991.1,887.6,96.68,,18,94.11
2024-03-17 19:00:00+01:00,156.6,67.0,83.19,108.14,85.76,3249.9,1986.6,2636.5,102.89,,19,88.29
2024-03-17 20:00:00+01:00,82.69,54.11,59.25,70.34,62.64,3387.8,3151.4,3121.3,73.57,,20,62.84
2024-03-17 21:00:00+01:00,79.74,51.43,58.1,64.25,59.81,3443.1,2913.6,3002.2,72.25,,21,59.45
2024-03-17 22:00:00+01:00,69.1,49.0,56.23,57.99,55.93,3246.5,2494.3,2761.5,60.27,,22,57.05
2024-03-17 23:00:00+01:00,62.55,48.0,55.93,61.54,56.08,3632.6,2951.2,3081.3,53.81,,23,55.95
2024-03-18 00:00:00+01:00,62.69,53.56,56.2,61.71,56.39,2877.3,2662.4,2669.0,58.64,,0,56.18
2024-03-18 01:00:00+01:00,62.6,52.4,56.01,61.0,55.12,2966.4,2709.2,2672.9,59.71,,1,55.96
2024-03-18 02:00:00+01:00,62.0,51.95,55.87,60.6,56.0,2925.3,2662.4,2672.1,59.16,,2,55.82
2024-03-18 03:00:00+01:00,65.06,52.52,55.73,64.64,55.63,3071.1,2752.1,2646.5,60.84,,3,55.68
2024-03-18 04:00:00+01:00,63.83,50.05,55.91,62.48,56.41,2836.6,2456.8,2576.3,61.89,,4,55.86
2024-03-18 05:00:00+01:00,64.92,54.25,58.87,64.04,58.57,3103.3,2821.3,3002.0,63.62,,5,57.26
2024-03-18 06:00:00+01:00,100.0,56.02,59.8,61.3,62.53,2139.9,1918.0,1819.4,75.42,,6,59.38
2024-03-18 07:00:00+01:00,115.6,66.1,67.1,91.9,72.45,1903.4,1716.1,1763.8,82.42,,7,68.96
2024-03-18 08:00:00+01:00,107.7,84.29,89.66,105.6,91.42,2048.3,1682.7,1770.9,95.32,,8,94.16
2024-03-18 09:00:00+01:00,86.33,70.81,78.05,77.0,77.89,2043.9,1620.3,1457.3,78.36,,9,80.81
2024-03-18 10:00:00+01:00,71.88,62.5,70.4,64.97,68.81,2052.0,1545.4,1770.7,66.94,,10,72.02
2024-03-18 11:00:00+01:00,66.7,55.04,62.02,59.12,62.24,1602.1,1062.4,1457.8,61.25,,11,65.04
2024-03-18 12:00:00+01:00,66.53,54.02,60.02,63.9,59.85,1925.4,1460.3,1654.2,62.59,,12,62.95
2024-03-18 13:00:00+01:00,64.81,53.01,57.76,62.6,57.88,1703.5,1217.1,1366.3,59.18,,13,60.73
2024-03-18 14:00:00+01:00,69.72,54.8,55.0,63.0,60.52,1580.7,1122.8,1088.6,63.29,,14,57.75
2024-03-18 15:00:00+01:00,82.8,58.23,60.05,75.0,69.53,1121.6,742.4,694.3,73.41,,15,65.0
2024-03-18 16:00:00+01:00,84.79,58.01,64.37,60.0,69.2,1018.2,693.1,800.8,67.25,,16,68.38
2024-03-18 17:00:00+01:00,101.87,69.12,69.12,98.0,89.01,503.5,292.2,457.6,86.69,,17,69.09
2024-03-18 18:00:00+01:00,148.68,71.97,71.97,107.4,106.62,700.3,465.9,495.8,115.76,,18,74.46
2024-03-18 19:00:00+01:00,133.18,82.28,82.28,118.1,112.52,762.8,560.8,620.2,117.53,,19,95.16
2024-03-18 20:00:00+01:00,108.6,66.02,76.54,74.39,94.55,1056.3,886.3,816.6,81.09,,20,97.88
2024-03-18 21:00:00+01:00,81.9,62.58,70.62,63.01,74.04,1348.8,912.5,1116.0,67.63,,21,79.74
2024-03-18 22:00:00+01:00,72.1,52.18,65.02,62.34,67.86,908.1,837.4,829.5,60.28,,22,71.2
2024-03-18 23:00:00+01:00,65.1,34.01,64.32,45.99,52.6,1849.5,1609.4,1733.7,45.39,,23,56.99
2024-03-19 00:00:00+01:00,64.65,40.01,56.02,48.94,52.55,704.8,477.4,647.0,49.41,,0,56.71
2024-03-19 01:00:00+01:00,65.56,45.0,56.17,45.63,53.83,656.0,501.6,613.1,49.24,,1,55.67
2024-03-19 02:00:00+01:00,66.56,44.52,66.56,45.14,54.91,582.6,504.1,487.5,48.95,,2,56.66
2024-03-19 03:00:00+01:00,56.48,45.0,50.68,50.0,49.44,678.5,582.0,505.9,48.28,,3,51.53
2024-03-19 04:00:00+01:00,58.0,45.05,54.0,58.0,53.04,668.0,569.4,387.9,52.69,,4,53.4
2024-03-19 05:00:00+01:00,65.08,50.85,52.09,59.99,56.92,652.7,406.2,304.5,59.04,,5,56.59
2024-03-19 06:00:00+01:00,78.0,58.16,60.58,78.0,66.22,917.3,822.4,437.4,68.61,,6,60.85
2024-03-19 07:00:00+01:00,120.52,64.83,89.72,115.09,97.53,1050.2,970.1,588.5,104.28,,7,91.04
2024-03-19 08:00:00+01:00,105.47,76.55,94.89,89.0,96.66,2153.0,1133.6,1455.8,95.54,,8,95.87
2024-03-19 09:00:00+01:00,74.02,64.98,69.95,73.94,69.2,2812.9,1961.3,2269.7,69.38,,9,72.02
2024-03-19 10:00:00+01:00,79.56,53.0,59.65,61.33,62.71,2854.1,2065.1,2200.4,64.01,,10,64.15
2024-03-19 11:00:00+01:00,60.09,52.1,52.91,57.0,56.02,2621.3,1658.1,1815.7,56.02,,11,57.41
2024-03-19 12:00:00+01:00,57.17,40.01,54.5,45.1,51.74,3148.4,2051.6,2046.5,48.63,,12,54.47
2024-03-19 13:00:00+01:00,56.99,34.51,52.06,38.51,49.27,4078.7,2810.5,2489.9,44.93,,13,54.96
2024-03-19 14:00:00+01:00,61.01,43.92,53.4,52.01,52.16,2945.5,1658.2,1705.5,50.31,,14,56.24
2024-03-19 15:00:00+01:00,76.01,53.11,60.1,72.0,64.11,1634.8,924.8,921.9,67.53,,15,62.3
2024-03-19 16:00:00+01:00,81.83,58.29,58.29,79.42,72.09,1033.7,709.6,634.3,73.66,,16,65.26
2024-03-19 17:00:00+01:00,107.91,79.34,80.46,95.69,95.41,711.0,560.0,535.7,96.4,,17,90.7
2024-03-19 18:00:00+01:00,144.19,80.94,91.37,138.0,129.24,1403.6,683.0,1149.3,126.51,,18,112.45
2024-03-19 19:00:00+01:00,168.52,92.75,92.75,146.0,146.95,2375.7,1162.9,1471.5,144.73,,19,125.26
2024-03-19 20:00:00+01:00,130.0,83.85,83.85,121.17,116.44,3185.3,1809.0,1755.4,117.73,,20,107.36
2024-03-19 21:00:00+01:00,108.61,73.35,73.35,97.05,93.12,1498.8,830.1,771.3,96.2,,21,86.88
2024-03-19 22:00:00+01:00,93.54,70.58,70.58,79.09,83.28,757.3,555.2,241.4,83.77,,22,81.5
2024-03-19 23:00:00+01:00,81.53,70.58,78.61,75.46,76.9,866.7,519.4,356.9,75.24,,23,76.1
2024-03-20 00:00:00+01:00,79.88,68.17,68.17,77.79,75.39,577.7,351.7,268.4,74.81,,0,76.01
